yearmonth,returnerid,returnername,gamescore,year,topn,rankGroupsReturner,rankGroupsServer,ones,returnerProbability,returnerFrequency
201505,14,Aljaz Bedene,15-15,2015,100,6,5,1,.34736842,95
201205,14,Aljaz Bedene,15-30,2012,100,11,5,1,0,3
201304,14,Aljaz Bedene,15-30,2013,100,6,6,1,.41509435,53
201402,14,Aljaz Bedene,15-30,2014,100,11,4,1,.44444445,18
201508,14,Aljaz Bedene,15-30,2015,100,6,2,1,.3125,48
201307,14,Aljaz Bedene,15-40,2013,100,6,3,1,.41379312,29
201402,14,Aljaz Bedene,15-40,2014,100,11,6,1,.40000001,10
201506,14,Aljaz Bedene,15-40,2015,100,6,6,1,.47619048,21
201205,14,Aljaz Bedene,30-0,2012,100,11,5,1,0,2
201302,14,Aljaz Bedene,30-0,2013,100,6,5,1,.34745762,118
201402,14,Aljaz Bedene,30-0,2014,100,11,2,1,.35416666,48
201510,14,Aljaz Bedene,30-0,2015,100,5,5,1,.39240506,79
201205,14,Aljaz Bedene,30-15,2012,100,11,5,1,.25,4
201303,14,Aljaz Bedene,30-15,2013,100,6,2,1,.3275862,116
201403,14,Aljaz Bedene,30-15,2014,100,11,3,1,.22222222,45
201509,14,Aljaz Bedene,30-15,2015,100,6,5,1,.37634408,93
201205,14,Aljaz Bedene,30-30,2012,100,11,5,1,.25,4
201302,14,Aljaz Bedene,30-30,2013,100,6,6,1,.31884059,69
201402,14,Aljaz Bedene,30-30,2014,100,11,6,1,.34999999,20
201511,14,Aljaz Bedene,30-30,2015,100,5,2,1,.35294119,68
201205,14,Aljaz Bedene,30-40,2012,100,11,5,1,1,1
201303,14,Aljaz Bedene,30-40,2013,100,6,2,1,.33333334,39
201402,14,Aljaz Bedene,30-40,2014,100,11,6,1,.30769232,13
201507,14,Aljaz Bedene,30-40,2015,100,6,4,1,.45714286,35
201205,14,Aljaz Bedene,40-0,2012,100,11,5,1,0,2
201303,14,Aljaz Bedene,40-0,2013,100,6,2,1,.35064936,77
201403,14,Aljaz Bedene,40-0,2014,100,11,3,1,.29032257,31
201510,14,Aljaz Bedene,40-0,2015,100,5,6,1,.35416666,48
201205,14,Aljaz Bedene,40-15,2012,100,11,5,1,.33333334,3
201302,14,Aljaz Bedene,40-15,2013,100,6,5,1,.3904762,105
201402,14,Aljaz Bedene,40-15,2014,100,11,4,1,.31818181,44
201505,14,Aljaz Bedene,40-15,2015,100,6,5,1,.26666668,75
201205,14,Aljaz Bedene,40-30,2012,100,11,5,1,.25,4
201307,14,Aljaz Bedene,40-30,2013,100,6,6,1,.31818181,88
201406,14,Aljaz Bedene,40-30,2014,100,11,2,1,.44444445,27
201507,14,Aljaz Bedene,40-30,2015,100,6,4,1,.34375,64
201205,14,Aljaz Bedene,40-40,2012,100,11,5,1,0,1
201305,14,Aljaz Bedene,40-40,2013,100,6,5,1,.4074074,54
201406,14,Aljaz Bedene,40-40,2014,100,11,2,1,.47619048,21
201501,14,Aljaz Bedene,40-40,2015,100,11,6,1,.46341464,41
201304,14,Aljaz Bedene,40-50,2013,100,6,6,1,.46153846,26
201403,14,Aljaz Bedene,40-50,2014,100,11,6,1,.5,10
201510,14,Aljaz Bedene,40-50,2015,100,5,5,1,.30000001,20
201205,14,Aljaz Bedene,50-40,2012,100,11,5,1,0,1
201301,14,Aljaz Bedene,50-40,2013,100,6,6,1,.32499999,40
201402,14,Aljaz Bedene,50-40,2014,100,11,6,1,.53333336,15
201508,14,Aljaz Bedene,50-40,2015,100,6,2,1,.39393941,33
201109,18,Rohan Bopanna,0-0,2011,100,9999,6,1,.23076923,13
201109,18,Rohan Bopanna,0-15,2011,100,9999,6,1,.33333334,3
201109,18,Rohan Bopanna,0-30,2011,100,9999,6,1,0,1
201109,18,Rohan Bopanna,15-0,2011,100,9999,6,1,.69999999,10
201109,18,Rohan Bopanna,15-15,2011,100,9999,6,1,.55555558,9
201109,18,Rohan Bopanna,15-30,2011,100,9999,6,1,.5,6
201109,18,Rohan Bopanna,15-40,2011,100,9999,6,1,.33333334,3
201109,18,Rohan Bopanna,30-0,2011,100,9999,6,1,.33333334,3
201109,18,Rohan Bopanna,30-15,2011,100,9999,6,1,.60000002,5
201109,18,Rohan Bopanna,30-30,2011,100,9999,6,1,.16666667,6
201109,18,Rohan Bopanna,30-40,2011,100,9999,6,1,.33333334,3
201109,18,Rohan Bopanna,40-0,2011,100,9999,6,1,.5,2
201109,18,Rohan Bopanna,40-15,2011,100,9999,6,1,.33333334,3
201109,18,Rohan Bopanna,40-30,2011,100,9999,6,1,.33333334,6
201109,18,Rohan Bopanna,40-40,2011,100,9999,6,1,.25,4
201109,18,Rohan Bopanna,40-50,2011,100,9999,6,1,.5,2
201109,18,Rohan Bopanna,50-40,2011,100,9999,6,1,.66666669,3
201107,19,Igor Kunitsyn,0-0,2011,100,6,6,1,.34444445,90
201203,19,Igor Kunitsyn,0-0,2012,100,6,6,1,.37984496,129
201301,19,Igor Kunitsyn,0-0,2013,100,9999,6,1,.30769232,13
201110,19,Igor Kunitsyn,0-15,2011,100,6,2,1,.41935483,31
201207,19,Igor Kunitsyn,0-15,2012,100,11,6,1,.32653061,49
201301,19,Igor Kunitsyn,0-15,2013,100,9999,6,1,1,4
201111,19,Igor Kunitsyn,0-30,2011,100,6,3,1,.46153846,13
201206,19,Igor Kunitsyn,0-30,2012,100,6,4,1,.4375,16
201301,19,Igor Kunitsyn,0-30,2013,100,9999,6,1,.25,4
201108,19,Igor Kunitsyn,0-40,2011,100,6,5,1,.66666669,6
201206,19,Igor Kunitsyn,0-40,2012,100,6,6,1,.14285715,7
201301,19,Igor Kunitsyn,0-40,2013,100,9999,6,1,0,1
201107,19,Igor Kunitsyn,15-0,2011,100,6,6,1,.33898306,59
201205,19,Igor Kunitsyn,15-0,2012,100,11,6,1,.40000001,80
201301,19,Igor Kunitsyn,15-0,2013,100,9999,6,1,.22222222,9
201110,19,Igor Kunitsyn,15-15,2011,100,6,2,1,.34210527,38
201202,19,Igor Kunitsyn,15-15,2012,100,6,2,1,.40000001,65
201301,19,Igor Kunitsyn,15-15,2013,100,9999,6,1,0,2
201110,19,Igor Kunitsyn,15-30,2011,100,6,2,1,.25,20
201202,19,Igor Kunitsyn,15-30,2012,100,6,1,1,.40000001,35
201301,19,Igor Kunitsyn,15-30,2013,100,9999,6,1,.66666669,3
201111,19,Igor Kunitsyn,15-40,2011,100,6,6,1,.2857143,7
201202,19,Igor Kunitsyn,15-40,2012,100,6,2,1,.60000002,20
201301,19,Igor Kunitsyn,15-40,2013,100,9999,6,1,.33333334,3
201108,19,Igor Kunitsyn,30-0,2011,100,6,6,1,.41025642,39
201205,19,Igor Kunitsyn,30-0,2012,100,11,6,1,.35416666,48
201301,19,Igor Kunitsyn,30-0,2013,100,9999,6,1,.2857143,7
201111,19,Igor Kunitsyn,30-15,2011,100,6,6,1,.24390244,41
201207,19,Igor Kunitsyn,30-15,2012,100,11,6,1,.53571427,56
201301,19,Igor Kunitsyn,30-15,2013,100,9999,6,1,.25,4
201107,19,Igor Kunitsyn,30-30,2011,100,6,6,1,.40000001,25
201207,19,Igor Kunitsyn,30-30,2012,100,11,6,1,.37254903,51
201301,19,Igor Kunitsyn,30-30,2013,100,9999,6,1,0,2
201111,19,Igor Kunitsyn,30-40,2011,100,6,3,1,.46666667,15
201207,19,Igor Kunitsyn,30-40,2012,100,11,6,1,.37037036,27
201301,19,Igor Kunitsyn,30-40,2013,100,9999,6,1,.5,2
201110,19,Igor Kunitsyn,40-0,2011,100,6,2,1,.39130434,23
201202,19,Igor Kunitsyn,40-0,2012,100,6,2,1,.29032257,31
201301,19,Igor Kunitsyn,40-0,2013,100,9999,6,1,.60000002,5
201107,19,Igor Kunitsyn,40-15,2011,100,6,1,1,.32499999,40
201203,19,Igor Kunitsyn,40-15,2012,100,6,6,1,.48571429,35
201301,19,Igor Kunitsyn,40-15,2013,100,9999,6,1,.5,6
201109,19,Igor Kunitsyn,40-30,2011,100,6,5,1,.17857143,28
201205,19,Igor Kunitsyn,40-30,2012,100,11,5,1,.36734694,49
201301,19,Igor Kunitsyn,40-30,2013,100,9999,6,1,.40000001,5
201110,19,Igor Kunitsyn,40-40,2011,100,6,2,1,.46153846,13
201207,19,Igor Kunitsyn,40-40,2012,100,11,6,1,.40000001,35
201301,19,Igor Kunitsyn,40-40,2013,100,9999,6,1,0,3
201108,19,Igor Kunitsyn,40-50,2011,100,6,5,1,.16666667,6
201206,19,Igor Kunitsyn,40-50,2012,100,6,4,1,.3888889,18
201301,19,Igor Kunitsyn,40-50,2013,100,9999,6,1,0,1
201107,19,Igor Kunitsyn,50-40,2011,100,6,6,1,.25,12
201206,19,Igor Kunitsyn,50-40,2012,100,6,6,1,.41379312,29
201301,19,Igor Kunitsyn,50-40,2013,100,9999,6,1,.66666669,3
201206,20,Marton Fucsovics,0-0,2012,100,9999,6,1,.2857143,14
201309,20,Marton Fucsovics,0-0,2013,100,9999,4,1,.33333334,21
201504,20,Marton Fucsovics,0-0,2015,100,9999,6,1,.22222222,9
201206,20,Marton Fucsovics,0-15,2012,100,9999,6,1,.5,4
201309,20,Marton Fucsovics,0-15,2013,100,9999,6,1,.42857143,7
201504,20,Marton Fucsovics,0-15,2015,100,9999,6,1,.5,2
201206,20,Marton Fucsovics,0-30,2012,100,9999,6,1,.5,2
201309,20,Marton Fucsovics,0-30,2013,100,9999,4,1,.33333334,3
201504,20,Marton Fucsovics,0-30,2015,100,9999,6,1,0,1
201206,20,Marton Fucsovics,0-40,2012,100,9999,6,1,1,1
201309,20,Marton Fucsovics,0-40,2013,100,9999,6,1,0,1
201206,20,Marton Fucsovics,15-0,2012,100,9999,6,1,.5,10
201309,20,Marton Fucsovics,15-0,2013,100,9999,4,1,.5,14
201504,20,Marton Fucsovics,15-0,2015,100,9999,6,1,.42857143,7
201206,20,Marton Fucsovics,15-15,2012,100,9999,6,1,.5714286,7
201309,20,Marton Fucsovics,15-15,2013,100,9999,6,1,.27272728,11
201504,20,Marton Fucsovics,15-15,2015,100,9999,6,1,0,4
201206,20,Marton Fucsovics,15-30,2012,100,9999,6,1,0,5
201309,20,Marton Fucsovics,15-30,2013,100,9999,4,1,.40000001,5
201504,20,Marton Fucsovics,15-30,2015,100,9999,6,1,0,1
201309,20,Marton Fucsovics,15-40,2013,100,9999,4,1,0,3
201206,20,Marton Fucsovics,30-0,2012,100,9999,6,1,.80000001,5
201309,20,Marton Fucsovics,30-0,2013,100,9999,4,1,.5714286,7
201504,20,Marton Fucsovics,30-0,2015,100,9999,6,1,.25,4
201206,20,Marton Fucsovics,30-15,2012,100,9999,6,1,.2857143,7
201309,20,Marton Fucsovics,30-15,2013,100,9999,4,1,.33333334,12
201504,20,Marton Fucsovics,30-15,2015,100,9999,6,1,.2,5
201206,20,Marton Fucsovics,30-30,2012,100,9999,6,1,.42857143,7
201309,20,Marton Fucsovics,30-30,2013,100,9999,4,1,.85714287,7
201504,20,Marton Fucsovics,30-30,2015,100,9999,6,1,1,2
201206,20,Marton Fucsovics,30-40,2012,100,9999,6,1,0,3
201309,20,Marton Fucsovics,30-40,2013,100,9999,6,1,.55555558,9
201504,20,Marton Fucsovics,30-40,2015,100,9999,6,1,.5,2
201206,20,Marton Fucsovics,40-0,2012,100,9999,6,1,0,1
201309,20,Marton Fucsovics,40-0,2013,100,9999,4,1,.66666669,3
201504,20,Marton Fucsovics,40-0,2015,100,9999,6,1,.33333334,3
201206,20,Marton Fucsovics,40-15,2012,100,9999,6,1,.2,5
201309,20,Marton Fucsovics,40-15,2013,100,9999,4,1,.2,10
201504,20,Marton Fucsovics,40-15,2015,100,9999,6,1,.2,5
201206,20,Marton Fucsovics,40-30,2012,100,9999,6,1,.40000001,5
201309,20,Marton Fucsovics,40-30,2013,100,9999,6,1,0,3
201504,20,Marton Fucsovics,40-30,2015,100,9999,6,1,0,1
201206,20,Marton Fucsovics,40-40,2012,100,9999,6,1,.2,5
201309,20,Marton Fucsovics,40-40,2013,100,9999,6,1,0,4
201504,20,Marton Fucsovics,40-40,2015,100,9999,6,1,0,1
201206,20,Marton Fucsovics,40-50,2012,100,9999,6,1,0,2
201309,20,Marton Fucsovics,40-50,2013,100,9999,6,1,0,2
201206,20,Marton Fucsovics,50-40,2012,100,9999,6,1,.25,4
201309,20,Marton Fucsovics,50-40,2013,100,9999,6,1,.5,4
201504,20,Marton Fucsovics,50-40,2015,100,9999,6,1,0,1
201407,21,Fabiano De Paula,0-0,2014,100,9999,6,1,.30000001,10
201407,21,Fabiano De Paula,0-15,2014,100,9999,6,1,.66666669,3
201407,21,Fabiano De Paula,0-30,2014,100,9999,6,1,0,2
201407,21,Fabiano De Paula,15-0,2014,100,9999,6,1,.2857143,7
201407,21,Fabiano De Paula,15-15,2014,100,9999,6,1,0,3
201407,21,Fabiano De Paula,15-30,2014,100,9999,6,1,1,2
201407,21,Fabiano De Paula,15-40,2014,100,9999,6,1,.5,2
201407,21,Fabiano De Paula,30-0,2014,100,9999,6,1,.2,5
201407,21,Fabiano De Paula,30-15,2014,100,9999,6,1,0,4
201407,21,Fabiano De Paula,30-40,2014,100,9999,6,1,1,1
201407,21,Fabiano De Paula,40-0,2014,100,9999,6,1,.25,4
201407,21,Fabiano De Paula,40-15,2014,100,9999,6,1,0,5
201111,22,Julien Benneteau,0-0,2011,100,6,2,1,.36923078,130
201206,22,Julien Benneteau,0-0,2012,100,3,6,1,.36740333,362
201308,22,Julien Benneteau,0-0,2013,100,4,1,1,.40725806,496
201407,22,Julien Benneteau,0-0,2014,100,5,6,1,.38481677,382
201501,22,Julien Benneteau,0-0,2015,100,3,6,1,.25490198,51
201110,22,Julien Benneteau,0-15,2011,100,6,4,1,.41666666,48
201201,22,Julien Benneteau,0-15,2012,100,5,4,1,.38345864,133
201309,22,Julien Benneteau,0-15,2013,100,4,6,1,.39603961,202
201410,22,Julien Benneteau,0-15,2014,100,3,2,1,.40816328,147
201501,22,Julien Benneteau,0-15,2015,100,3,6,1,.15384616,13
201110,22,Julien Benneteau,0-30,2011,100,6,4,1,.5,20
201202,22,Julien Benneteau,0-30,2012,100,3,6,1,.41176471,51
201303,22,Julien Benneteau,0-30,2013,100,3,6,1,.42500001,80
201402,22,Julien Benneteau,0-30,2014,100,6,3,1,.31666666,60
201501,22,Julien Benneteau,0-30,2015,100,3,5,1,0,2
201108,22,Julien Benneteau,0-40,2011,100,11,5,1,.40000001,10
201204,22,Julien Benneteau,0-40,2012,100,4,3,1,.42857143,21
201310,22,Julien Benneteau,0-40,2013,100,4,3,1,.61764705,34
201409,22,Julien Benneteau,0-40,2014,100,3,1,1,.36842105,19
201108,22,Julien Benneteau,15-0,2011,100,11,5,1,.41463414,82
201206,22,Julien Benneteau,15-0,2012,100,3,6,1,.41921398,229
201312,22,Julien Benneteau,15-0,2013,100,4,6,1,.32653061,294
201403,22,Julien Benneteau,15-0,2014,100,6,1,1,.38461539,234
201503,22,Julien Benneteau,15-0,2015,100,3,6,1,.28947368,38
201108,22,Julien Benneteau,15-15,2011,100,11,5,1,.22580644,62
201205,22,Julien Benneteau,15-15,2012,100,4,6,1,.39325842,178
201303,22,Julien Benneteau,15-15,2013,100,3,6,1,.39449543,218
201408,22,Julien Benneteau,15-15,2014,100,5,5,1,.35028249,177
201503,22,Julien Benneteau,15-15,2015,100,3,6,1,.22727273,22
201110,22,Julien Benneteau,15-30,2011,100,6,4,1,.29166666,24
201202,22,Julien Benneteau,15-30,2012,100,3,6,1,.44,100
201312,22,Julien Benneteau,15-30,2013,100,4,6,1,.40151516,132
201401,22,Julien Benneteau,15-30,2014,100,4,6,1,.41747573,103
201501,22,Julien Benneteau,15-30,2015,100,3,5,1,.42857143,7
201110,22,Julien Benneteau,15-40,2011,100,6,4,1,.30769232,13
201210,22,Julien Benneteau,15-40,2012,100,4,6,1,.44642857,56
201305,22,Julien Benneteau,15-40,2013,100,4,6,1,.39393941,66
201408,22,Julien Benneteau,15-40,2014,100,5,6,1,.42592594,54
201501,22,Julien Benneteau,15-40,2015,100,3,5,1,.33333334,3
201111,22,Julien Benneteau,30-0,2011,100,6,3,1,.29166666,48
201212,22,Julien Benneteau,30-0,2012,100,4,5,1,.32330826,133
201310,22,Julien Benneteau,30-0,2013,100,4,3,1,.37373737,198
201408,22,Julien Benneteau,30-0,2014,100,5,5,1,.25694445,144
201503,22,Julien Benneteau,30-0,2015,100,3,6,1,.11111111,27
201107,22,Julien Benneteau,30-15,2011,100,11,2,1,.32258064,62
201201,22,Julien Benneteau,30-15,2012,100,5,6,1,.35761589,151
201301,22,Julien Benneteau,30-15,2013,100,4,5,1,.34951457,206
201409,22,Julien Benneteau,30-15,2014,100,3,4,1,.36842105,152
201501,22,Julien Benneteau,30-15,2015,100,3,6,1,.25,20
201108,22,Julien Benneteau,30-30,2011,100,11,5,1,.51351351,37
201201,22,Julien Benneteau,30-30,2012,100,5,5,1,.40909091,110
201308,22,Julien Benneteau,30-30,2013,100,4,2,1,.397351,151
201409,22,Julien Benneteau,30-30,2014,100,3,2,1,.31896552,116
201501,22,Julien Benneteau,30-30,2015,100,3,3,1,.22222222,9
201108,22,Julien Benneteau,30-40,2011,100,11,3,1,.39285713,28
201204,22,Julien Benneteau,30-40,2012,100,4,3,1,.53947371,76
201302,22,Julien Benneteau,30-40,2013,100,4,6,1,.34999999,100
201409,22,Julien Benneteau,30-40,2014,100,3,2,1,.31884059,69
201501,22,Julien Benneteau,30-40,2015,100,3,5,1,.25,4
201110,22,Julien Benneteau,40-0,2011,100,6,4,1,.32352942,34
201210,22,Julien Benneteau,40-0,2012,100,4,4,1,.3888889,90
201301,22,Julien Benneteau,40-0,2013,100,4,4,1,.3548387,124
201402,22,Julien Benneteau,40-0,2014,100,6,6,1,.33644861,107
201501,22,Julien Benneteau,40-0,2015,100,3,5,1,.33333334,24
201108,22,Julien Benneteau,40-15,2011,100,11,3,1,.3773585,53
201202,22,Julien Benneteau,40-15,2012,100,3,6,1,.34848484,132
201301,22,Julien Benneteau,40-15,2013,100,4,5,1,.4213483,178
201402,22,Julien Benneteau,40-15,2014,100,6,3,1,.37878788,132
201501,22,Julien Benneteau,40-15,2015,100,3,5,1,.43478259,23
201111,22,Julien Benneteau,40-30,2011,100,6,2,1,.28947368,38
201212,22,Julien Benneteau,40-30,2012,100,4,5,1,.34234235,111
201305,22,Julien Benneteau,40-30,2013,100,4,6,1,.38554215,166
201408,22,Julien Benneteau,40-30,2014,100,5,1,1,.33333334,129
201501,22,Julien Benneteau,40-30,2015,100,3,5,1,.29411766,17
201108,22,Julien Benneteau,40-40,2011,100,11,6,1,.2857143,28
201205,22,Julien Benneteau,40-40,2012,100,4,6,1,.43835616,73
201309,22,Julien Benneteau,40-40,2013,100,4,6,1,.4108527,129
201406,22,Julien Benneteau,40-40,2014,100,5,6,1,.42222223,90
201501,22,Julien Benneteau,40-40,2015,100,3,3,1,.25,8
201110,22,Julien Benneteau,40-50,2011,100,6,4,1,.30000001,10
201206,22,Julien Benneteau,40-50,2012,100,3,6,1,.48717949,39
201307,22,Julien Benneteau,40-50,2013,100,4,6,1,.39393941,66
201410,22,Julien Benneteau,40-50,2014,100,3,2,1,.25999999,50
201501,22,Julien Benneteau,40-50,2015,100,3,3,1,0,2
201108,22,Julien Benneteau,50-40,2011,100,11,5,1,.34782609,23
201202,22,Julien Benneteau,50-40,2012,100,3,6,1,.43636364,55
201306,22,Julien Benneteau,50-40,2013,100,4,3,1,.35576922,104
201408,22,Julien Benneteau,50-40,2014,100,5,1,1,.38356164,73
201501,22,Julien Benneteau,50-40,2015,100,3,5,1,.14285715,7
201305,24,Andre Ghem,0-0,2013,100,9999,2,1,.1,10
201305,24,Andre Ghem,0-15,2013,100,9999,2,1,0,1
201305,24,Andre Ghem,15-0,2013,100,9999,2,1,.44444445,9
201305,24,Andre Ghem,15-15,2013,100,9999,2,1,.40000001,5
201305,24,Andre Ghem,15-30,2013,100,9999,2,1,0,2
201305,24,Andre Ghem,30-0,2013,100,9999,2,1,.40000001,5
201305,24,Andre Ghem,30-15,2013,100,9999,2,1,.40000001,5
201305,24,Andre Ghem,30-30,2013,100,9999,2,1,.5,4
201305,24,Andre Ghem,30-40,2013,100,9999,2,1,1,2
201305,24,Andre Ghem,40-0,2013,100,9999,2,1,.66666669,3
201305,24,Andre Ghem,40-15,2013,100,9999,2,1,.60000002,5
201305,24,Andre Ghem,40-30,2013,100,9999,2,1,.60000002,5
201305,24,Andre Ghem,40-40,2013,100,9999,2,1,0,3
201305,24,Andre Ghem,50-40,2013,100,9999,2,1,0,3
201410,25,Andrea Arnaboldi,0-0,2014,100,9999,6,1,.30000001,10
201507,25,Andrea Arnaboldi,0-0,2015,100,9999,6,1,.38709676,62
201410,25,Andrea Arnaboldi,0-15,2014,100,9999,6,1,0,3
201507,25,Andrea Arnaboldi,0-15,2015,100,9999,6,1,.33333334,24
201505,25,Andrea Arnaboldi,0-30,2015,100,9999,2,1,.25,8
201505,25,Andrea Arnaboldi,0-40,2015,100,9999,2,1,1,2
201410,25,Andrea Arnaboldi,15-0,2014,100,9999,6,1,.14285715,7
201505,25,Andrea Arnaboldi,15-0,2015,100,9999,6,1,.31578946,38
201410,25,Andrea Arnaboldi,15-15,2014,100,9999,6,1,.5,4
201505,25,Andrea Arnaboldi,15-15,2015,100,9999,2,1,.2857143,28
201410,25,Andrea Arnaboldi,15-30,2014,100,9999,6,1,.5,2
201505,25,Andrea Arnaboldi,15-30,2015,100,9999,6,1,.2857143,14
201410,25,Andrea Arnaboldi,15-40,2014,100,9999,6,1,0,1
201507,25,Andrea Arnaboldi,15-40,2015,100,9999,6,1,.25,4
201410,25,Andrea Arnaboldi,30-0,2014,100,9999,6,1,.83333331,6
201507,25,Andrea Arnaboldi,30-0,2015,100,9999,6,1,.42307693,26
201410,25,Andrea Arnaboldi,30-15,2014,100,9999,6,1,.71428573,7
201505,25,Andrea Arnaboldi,30-15,2015,100,9999,1,1,.25806451,31
201410,25,Andrea Arnaboldi,30-30,2014,100,9999,6,1,.66666669,6
201505,25,Andrea Arnaboldi,30-30,2015,100,9999,6,1,.5,18
201410,25,Andrea Arnaboldi,30-40,2014,100,9999,6,1,.40000001,5
201505,25,Andrea Arnaboldi,30-40,2015,100,9999,6,1,.25,12
201410,25,Andrea Arnaboldi,40-0,2014,100,9999,6,1,0,1
201505,25,Andrea Arnaboldi,40-0,2015,100,9999,2,1,.2,15
201410,25,Andrea Arnaboldi,40-15,2014,100,9999,6,1,0,2
201505,25,Andrea Arnaboldi,40-15,2015,100,9999,6,1,.23076923,26
201410,25,Andrea Arnaboldi,40-30,2014,100,9999,6,1,0,2
201507,25,Andrea Arnaboldi,40-30,2015,100,9999,6,1,.2,15
201410,25,Andrea Arnaboldi,40-40,2014,100,9999,6,1,0,3
201505,25,Andrea Arnaboldi,40-40,2015,100,9999,6,1,.25,12
201505,25,Andrea Arnaboldi,40-50,2015,100,9999,6,1,.16666667,6
201410,25,Andrea Arnaboldi,50-40,2014,100,9999,6,1,.66666669,3
201505,25,Andrea Arnaboldi,50-40,2015,100,9999,6,1,.33333334,12
201505,27,Germain Gigounon,0-0,2015,100,9999,3,1,.61538464,13
201505,27,Germain Gigounon,0-15,2015,100,9999,3,1,.375,8
201505,27,Germain Gigounon,0-30,2015,100,9999,3,1,.33333334,3
201505,27,Germain Gigounon,0-40,2015,100,9999,3,1,1,1
201505,27,Germain Gigounon,15-0,2015,100,9999,3,1,.80000001,5
201505,27,Germain Gigounon,15-15,2015,100,9999,3,1,.66666669,9
201505,27,Germain Gigounon,15-30,2015,100,9999,3,1,.5,8
201505,27,Germain Gigounon,15-40,2015,100,9999,3,1,.5,4
201505,27,Germain Gigounon,30-0,2015,100,9999,3,1,0,1
201505,27,Germain Gigounon,30-15,2015,100,9999,3,1,.33333334,3
201505,27,Germain Gigounon,30-30,2015,100,9999,3,1,.40000001,5
201505,27,Germain Gigounon,30-40,2015,100,9999,3,1,.75,4
201505,27,Germain Gigounon,40-0,2015,100,9999,3,1,1,1
201505,27,Germain Gigounon,40-15,2015,100,9999,3,1,.66666669,3
201505,27,Germain Gigounon,40-30,2015,100,9999,3,1,0,5
201505,27,Germain Gigounon,40-40,2015,100,9999,3,1,1,1
201505,27,Germain Gigounon,40-50,2015,100,9999,3,1,0,1
201505,27,Germain Gigounon,50-40,2015,100,9999,3,1,1,1
201410,29,Victor Baluda,0-0,2014,100,9999,3,1,.30000001,10
201410,29,Victor Baluda,0-15,2014,100,9999,3,1,.33333334,3
201410,29,Victor Baluda,0-30,2014,100,9999,3,1,0,1
201410,29,Victor Baluda,15-0,2014,100,9999,3,1,.42857143,7
201410,29,Victor Baluda,15-15,2014,100,9999,3,1,.40000001,5
201410,29,Victor Baluda,15-30,2014,100,9999,3,1,.33333334,3
201410,29,Victor Baluda,15-40,2014,100,9999,3,1,1,1
201410,29,Victor Baluda,30-0,2014,100,9999,3,1,0,4
201410,29,Victor Baluda,30-15,2014,100,9999,3,1,.33333334,3
201410,29,Victor Baluda,30-30,2014,100,9999,3,1,.33333334,3
201410,29,Victor Baluda,30-40,2014,100,9999,3,1,1,1
201410,29,Victor Baluda,40-0,2014,100,9999,3,1,.25,4
201410,29,Victor Baluda,40-15,2014,100,9999,3,1,1,3
201410,29,Victor Baluda,40-30,2014,100,9999,3,1,.40000001,5
201410,29,Victor Baluda,40-40,2014,100,9999,3,1,0,2
201410,29,Victor Baluda,40-50,2014,100,9999,3,1,0,1
201410,29,Victor Baluda,50-40,2014,100,9999,3,1,.5,2
201404,30,Patrick Ciorcila,0-0,2014,100,9999,6,1,.33333334,12
201404,30,Patrick Ciorcila,0-15,2014,100,9999,6,1,.75,4
201404,30,Patrick Ciorcila,0-30,2014,100,9999,6,1,.33333334,3
201404,30,Patrick Ciorcila,0-40,2014,100,9999,6,1,0,1
201404,30,Patrick Ciorcila,15-0,2014,100,9999,6,1,.375,8
201404,30,Patrick Ciorcila,15-15,2014,100,9999,6,1,.5,4
201404,30,Patrick Ciorcila,15-30,2014,100,9999,6,1,.25,4
201404,30,Patrick Ciorcila,15-40,2014,100,9999,6,1,.5,2
201404,30,Patrick Ciorcila,30-0,2014,100,9999,6,1,.40000001,5
201404,30,Patrick Ciorcila,30-15,2014,100,9999,6,1,.25,4
201404,30,Patrick Ciorcila,30-30,2014,100,9999,6,1,0,4
201404,30,Patrick Ciorcila,30-40,2014,100,9999,6,1,0,1
201404,30,Patrick Ciorcila,40-0,2014,100,9999,6,1,0,3
201404,30,Patrick Ciorcila,40-15,2014,100,9999,6,1,.66666669,3
201404,30,Patrick Ciorcila,40-30,2014,100,9999,6,1,.16666667,6
201404,30,Patrick Ciorcila,40-40,2014,100,9999,6,1,1,2
201404,30,Patrick Ciorcila,40-50,2014,100,9999,6,1,.5,2
201404,30,Patrick Ciorcila,50-40,2014,100,9999,6,1,1,1
201108,31,Igor Andreev,0-0,2011,100,6,2,1,.4375,96
201207,31,Igor Andreev,0-0,2012,100,6,6,1,.25287357,174
201108,31,Igor Andreev,0-15,2011,100,6,6,1,.23809524,42
201202,31,Igor Andreev,0-15,2012,100,11,6,1,.31818181,44
201108,31,Igor Andreev,0-30,2011,100,6,1,1,.5,10
201202,31,Igor Andreev,0-30,2012,100,11,6,1,.42857143,14
201108,31,Igor Andreev,0-40,2011,100,6,6,1,.60000002,5
201204,31,Igor Andreev,0-40,2012,100,6,5,1,.33333334,6
201108,31,Igor Andreev,15-0,2011,100,6,6,1,.35185185,54
201205,31,Igor Andreev,15-0,2012,100,6,5,1,.42307693,130
201110,31,Igor Andreev,15-15,2011,100,11,4,1,.25490198,51
201204,31,Igor Andreev,15-15,2012,100,6,5,1,.35294119,85
201110,31,Igor Andreev,15-30,2011,100,11,6,1,.6111111,18
