"","Topn","Gamescore","Breaks","Frequency","Density"
"1939",30,"0-30",0.6,16,6.15384615384618
"1940",30,"0-30",0.625,18,6.92307692307692
"1941",30,"0-30",0.65,7,2.69230769230769
"1942",30,"0-30",0.675,13,5
"1943",30,"0-30",0.7,6,2.30769230769231
"1944",30,"0-30",0.725,3,1.15384615384616
"1945",30,"0-30",0.75,2,0.769230769230768
"1946",30,"0-30",0.775,3,1.15384615384615
"1947",30,"0-30",0.8,0,0
"1948",30,"0-30",0.825,0,0
"1949",30,"0-30",0.85,0,0
"1950",30,"0-30",0.875,0,0
"1951",30,"0-40",0.25,0,0
"1952",30,"0-40",0.275,0,0
"1953",30,"0-40",0.3,0,0
"1954",30,"0-40",0.325,0,0
"1955",30,"0-40",0.35,1,0.952380952380954
"1956",30,"0-40",0.375,0,0
"1957",30,"0-40",0.4,0,0
"1958",30,"0-40",0.425,1,0.952380952380954
"1959",30,"0-40",0.45,2,1.9047619047619
"1960",30,"0-40",0.475,3,2.85714285714286
"1961",30,"0-40",0.5,5,4.76190476190476
"1962",30,"0-40",0.525,3,2.85714285714285
"1963",30,"0-40",0.55,2,1.9047619047619
"1964",30,"0-40",0.575,2,1.9047619047619
"1965",30,"0-40",0.6,6,5.71428571428573
"1966",30,"0-40",0.625,6,5.71428571428571
"1967",30,"0-40",0.65,5,4.76190476190476
"1968",30,"0-40",0.675,1,0.952380952380952
"1969",30,"0-40",0.7,2,1.9047619047619
"1970",30,"0-40",0.725,2,1.90476190476191
"1971",30,"0-40",0.75,0,0
"1972",30,"0-40",0.775,0,0
"1973",30,"0-40",0.8,0,0
"1974",30,"0-40",0.825,1,0.952380952380952
"1975",30,"0-40",0.85,0,0
"1976",30,"0-40",0.875,0,0
"1977",30,"15-0",0.25,0,0
"1978",30,"15-0",0.275,0,0
"1979",30,"15-0",0.3,0,0
"1980",30,"15-0",0.325,0,0
"1981",30,"15-0",0.35,0,0
"1982",30,"15-0",0.375,0,0
"1983",30,"15-0",0.4,0,0
"1984",30,"15-0",0.425,0,0
"1985",30,"15-0",0.45,0,0
"1986",30,"15-0",0.475,1,0.240963855421687
"1987",30,"15-0",0.5,2,0.481927710843373
"1988",30,"15-0",0.525,4,0.963855421686746
"1989",30,"15-0",0.55,10,2.40963855421687
"1990",30,"15-0",0.575,18,4.33734939759036
"1991",30,"15-0",0.6,33,7.95180722891569
"1992",30,"15-0",0.625,46,11.0843373493976
"1993",30,"15-0",0.65,23,5.54216867469879
"1994",30,"15-0",0.675,16,3.85542168674698
"1995",30,"15-0",0.7,8,1.92771084337349
"1996",30,"15-0",0.725,3,0.722891566265063
"1997",30,"15-0",0.75,2,0.481927710843373
"1998",30,"15-0",0.775,0,0
"1999",30,"15-0",0.8,0,0
"2000",30,"15-0",0.825,0,0
"2001",30,"15-0",0.85,0,0
"2002",30,"15-0",0.875,0,0
"2003",30,"15-15",0.25,0,0
"2004",30,"15-15",0.275,0,0
"2005",30,"15-15",0.3,0,0
"2006",30,"15-15",0.325,0,0
"2007",30,"15-15",0.35,1,0.263157894736842
"2008",30,"15-15",0.375,0,0
"2009",30,"15-15",0.4,0,0
"2010",30,"15-15",0.425,0,0
"2011",30,"15-15",0.45,0,0
"2012",30,"15-15",0.475,2,0.526315789473685
"2013",30,"15-15",0.5,1,0.263157894736842
"2014",30,"15-15",0.525,5,1.31578947368421
"2015",30,"15-15",0.55,9,2.36842105263158
"2016",30,"15-15",0.575,22,5.78947368421052
"2017",30,"15-15",0.6,33,8.68421052631582
"2018",30,"15-15",0.625,31,8.1578947368421
"2019",30,"15-15",0.65,22,5.78947368421052
"2020",30,"15-15",0.675,12,3.1578947368421
"2021",30,"15-15",0.7,7,1.84210526315789
"2022",30,"15-15",0.725,4,1.05263157894737
"2023",30,"15-15",0.75,2,0.526315789473684
"2024",30,"15-15",0.775,1,0.263157894736842
"2025",30,"15-15",0.8,0,0
"2026",30,"15-15",0.825,0,0
"2027",30,"15-15",0.85,0,0
"2028",30,"15-15",0.875,0,0
"2029",30,"15-30",0.25,0,0
"2030",30,"15-30",0.275,0,0
"2031",30,"15-30",0.3,0,0
"2032",30,"15-30",0.325,0,0
"2033",30,"15-30",0.35,0,0
"2034",30,"15-30",0.375,1,0.307692307692307
"2035",30,"15-30",0.4,0,0
"2036",30,"15-30",0.425,0,0
"2037",30,"15-30",0.45,0,0
"2038",30,"15-30",0.475,0,0
"2039",30,"15-30",0.5,4,1.23076923076923
"2040",30,"15-30",0.525,11,3.38461538461538
"2041",30,"15-30",0.55,14,4.3076923076923
"2042",30,"15-30",0.575,19,5.84615384615384
"2043",30,"15-30",0.6,27,8.30769230769234
"2044",30,"15-30",0.625,20,6.15384615384615
"2045",30,"15-30",0.65,17,5.23076923076923
"2046",30,"15-30",0.675,8,2.46153846153846
"2047",30,"15-30",0.7,5,1.53846153846154
"2048",30,"15-30",0.725,2,0.615384615384618
"2049",30,"15-30",0.75,1,0.307692307692307
"2050",30,"15-30",0.775,1,0.307692307692307
"2051",30,"15-30",0.8,0,0
"2052",30,"15-30",0.825,0,0
"2053",30,"15-30",0.85,0,0
"2054",30,"15-30",0.875,0,0
"2055",30,"15-40",0.25,0,0
"2056",30,"15-40",0.275,0,0
"2057",30,"15-40",0.3,0,0
"2058",30,"15-40",0.325,0,0
"2059",30,"15-40",0.35,0,0
"2060",30,"15-40",0.375,0,0
"2061",30,"15-40",0.4,0,0
"2062",30,"15-40",0.425,1,0.416666666666667
"2063",30,"15-40",0.45,2,0.833333333333333
"2064",30,"15-40",0.475,5,2.08333333333334
"2065",30,"15-40",0.5,4,1.66666666666667
"2066",30,"15-40",0.525,5,2.08333333333333
"2067",30,"15-40",0.55,10,4.16666666666666
"2068",30,"15-40",0.575,13,5.41666666666666
"2069",30,"15-40",0.6,22,9.1666666666667
"2070",30,"15-40",0.625,9,3.75
"2071",30,"15-40",0.65,10,4.16666666666666
"2072",30,"15-40",0.675,7,2.91666666666666
"2073",30,"15-40",0.7,5,2.08333333333333
"2074",30,"15-40",0.725,3,1.25
"2075",30,"15-40",0.75,0,0
"2076",30,"15-40",0.775,0,0
"2077",30,"15-40",0.8,0,0
"2078",30,"15-40",0.825,0,0
"2079",30,"15-40",0.85,0,0
"2080",30,"15-40",0.875,0,0
"2081",30,"30-0",0.25,0,0
"2082",30,"30-0",0.275,0,0
"2083",30,"30-0",0.3,0,0
"2084",30,"30-0",0.325,0,0
"2085",30,"30-0",0.35,0,0
"2086",30,"30-0",0.375,0,0
"2087",30,"30-0",0.4,0,0
"2088",30,"30-0",0.425,0,0
"2089",30,"30-0",0.45,0,0
"2090",30,"30-0",0.475,0,0
"2091",30,"30-0",0.5,0,0
"2092",30,"30-0",0.525,3,0.799999999999999
"2093",30,"30-0",0.55,6,1.6
"2094",30,"30-0",0.575,11,2.93333333333333
"2095",30,"30-0",0.6,12,3.20000000000001
"2096",30,"30-0",0.625,25,6.66666666666666
"2097",30,"30-0",0.65,28,7.46666666666666
"2098",30,"30-0",0.675,24,6.39999999999999
"2099",30,"30-0",0.7,23,6.13333333333333
"2100",30,"30-0",0.725,8,2.13333333333334
"2101",30,"30-0",0.75,8,2.13333333333333
"2102",30,"30-0",0.775,2,0.533333333333333
"2103",30,"30-0",0.8,0,0
"2104",30,"30-0",0.825,0,0
"2105",30,"30-0",0.85,0,0
"2106",30,"30-0",0.875,0,0
"2107",30,"30-15",0.25,0,0
"2108",30,"30-15",0.275,0,0
"2109",30,"30-15",0.3,0,0
"2110",30,"30-15",0.325,0,0
"2111",30,"30-15",0.35,0,0
"2112",30,"30-15",0.375,0,0
"2113",30,"30-15",0.4,0,0
"2114",30,"30-15",0.425,0,0
"2115",30,"30-15",0.45,0,0
"2116",30,"30-15",0.475,5,1.30718954248366
"2117",30,"30-15",0.5,4,1.04575163398693
"2118",30,"30-15",0.525,3,0.784313725490195
"2119",30,"30-15",0.55,13,3.39869281045751
"2120",30,"30-15",0.575,18,4.70588235294117
"2121",30,"30-15",0.6,35,9.15032679738565
"2122",30,"30-15",0.625,28,7.32026143790849
"2123",30,"30-15",0.65,23,6.01307189542483
"2124",30,"30-15",0.675,14,3.66013071895425
"2125",30,"30-15",0.7,6,1.56862745098039
"2126",30,"30-15",0.725,3,0.784313725490199
"2127",30,"30-15",0.75,1,0.261437908496732
"2128",30,"30-15",0.775,0,0
"2129",30,"30-15",0.8,0,0
"2130",30,"30-15",0.825,0,0
"2131",30,"30-15",0.85,0,0
"2132",30,"30-15",0.875,0,0
"2133",30,"30-30",0.25,0,0
"2134",30,"30-30",0.275,0,0
"2135",30,"30-30",0.3,0,0
"2136",30,"30-30",0.325,0,0
"2137",30,"30-30",0.35,0,0
"2138",30,"30-30",0.375,0,0
"2139",30,"30-30",0.4,0,0
"2140",30,"30-30",0.425,0,0
"2141",30,"30-30",0.45,1,0.294117647058823
"2142",30,"30-30",0.475,0,0
"2143",30,"30-30",0.5,6,1.76470588235294
"2144",30,"30-30",0.525,7,2.05882352941176
"2145",30,"30-30",0.55,8,2.35294117647059
"2146",30,"30-30",0.575,15,4.41176470588235
"2147",30,"30-30",0.6,18,5.29411764705884
"2148",30,"30-30",0.625,27,7.94117647058823
"2149",30,"30-30",0.65,28,8.23529411764705
"2150",30,"30-30",0.675,15,4.41176470588235
"2151",30,"30-30",0.7,7,2.05882352941176
"2152",30,"30-30",0.725,4,1.1764705882353
"2153",30,"30-30",0.75,0,0
"2154",30,"30-30",0.775,0,0
"2155",30,"30-30",0.8,0,0
"2156",30,"30-30",0.825,0,0
"2157",30,"30-30",0.85,0,0
"2158",30,"30-30",0.875,0,0
"2159",30,"30-40",0.25,0,0
"2160",30,"30-40",0.275,0,0
"2161",30,"30-40",0.3,0,0
"2162",30,"30-40",0.325,0,0
"2163",30,"30-40",0.35,0,0
"2164",30,"30-40",0.375,0,0
"2165",30,"30-40",0.4,0,0
"2166",30,"30-40",0.425,0,0
"2167",30,"30-40",0.45,3,1.05263157894737
"2168",30,"30-40",0.475,0,0
"2169",30,"30-40",0.5,5,1.75438596491228
"2170",30,"30-40",0.525,7,2.45614035087719
"2171",30,"30-40",0.55,17,5.96491228070175
"2172",30,"30-40",0.575,15,5.26315789473684
"2173",30,"30-40",0.6,23,8.07017543859652
"2174",30,"30-40",0.625,12,4.21052631578947
"2175",30,"30-40",0.65,13,4.56140350877193
"2176",30,"30-40",0.675,9,3.1578947368421
"2177",30,"30-40",0.7,5,1.75438596491228
"2178",30,"30-40",0.725,2,0.701754385964915
"2179",30,"30-40",0.75,1,0.350877192982456
"2180",30,"30-40",0.775,1,0.350877192982456
"2181",30,"30-40",0.8,1,0.350877192982456
"2182",30,"30-40",0.825,0,0
"2183",30,"30-40",0.85,0,0
"2184",30,"30-40",0.875,0,0
"2185",30,"40-0",0.25,0,0
"2186",30,"40-0",0.275,0,0
"2187",30,"40-0",0.3,0,0
"2188",30,"40-0",0.325,0,0
"2189",30,"40-0",0.35,0,0
"2190",30,"40-0",0.375,0,0
"2191",30,"40-0",0.4,0,0
"2192",30,"40-0",0.425,0,0
"2193",30,"40-0",0.45,1,0.31496062992126
"2194",30,"40-0",0.475,0,0
"2195",30,"40-0",0.5,0,0
"2196",30,"40-0",0.525,2,0.629921259842519
"2197",30,"40-0",0.55,2,0.629921259842519
"2198",30,"40-0",0.575,4,1.25984251968504
"2199",30,"40-0",0.6,12,3.77952755905513
"2200",30,"40-0",0.625,16,5.03937007874015
"2201",30,"40-0",0.65,29,9.13385826771653
"2202",30,"40-0",0.675,23,7.24409448818897
"2203",30,"40-0",0.7,24,7.55905511811023
"2204",30,"40-0",0.725,8,2.51968503937009
"2205",30,"40-0",0.75,3,0.944881889763779
"2206",30,"40-0",0.775,1,0.31496062992126
"2207",30,"40-0",0.8,0,0
"2208",30,"40-0",0.825,1,0.31496062992126
"2209",30,"40-0",0.85,1,0.314960629921261
"2210",30,"40-0",0.875,0,0
"2211",30,"40-15",0.25,0,0
"2212",30,"40-15",0.275,0,0
"2213",30,"40-15",0.3,0,0
"2214",30,"40-15",0.325,0,0
"2215",30,"40-15",0.35,0,0
"2216",30,"40-15",0.375,1,0.283687943262411
"2217",30,"40-15",0.4,0,0
"2218",30,"40-15",0.425,0,0
"2219",30,"40-15",0.45,1,0.283687943262411
"2220",30,"40-15",0.475,1,0.283687943262412
"2221",30,"40-15",0.5,1,0.283687943262411
"2222",30,"40-15",0.525,0,0
"2223",30,"40-15",0.55,3,0.851063829787233
"2224",30,"40-15",0.575,1,0.283687943262411
"2225",30,"40-15",0.6,17,4.82269503546101
"2226",30,"40-15",0.625,22,6.24113475177304
"2227",30,"40-15",0.65,32,9.07801418439715
"2228",30,"40-15",0.675,28,7.94326241134751
"2229",30,"40-15",0.7,16,4.53900709219858
"2230",30,"40-15",0.725,13,3.68794326241136
"2231",30,"40-15",0.75,2,0.567375886524822
"2232",30,"40-15",0.775,2,0.567375886524822
"2233",30,"40-15",0.8,1,0.283687943262411
"2234",30,"40-15",0.825,0,0
"2235",30,"40-15",0.85,0,0
"2236",30,"40-15",0.875,0,0
"2237",30,"40-30",0.25,0,0
"2238",30,"40-30",0.275,0,0
"2239",30,"40-30",0.3,0,0
"2240",30,"40-30",0.325,0,0
"2241",30,"40-30",0.35,0,0
"2242",30,"40-30",0.375,0,0
"2243",30,"40-30",0.4,0,0
"2244",30,"40-30",0.425,0,0
"2245",30,"40-30",0.45,0,0
"2246",30,"40-30",0.475,1,0.294117647058824
"2247",30,"40-30",0.5,1,0.294117647058823
"2248",30,"40-30",0.525,9,2.64705882352941
"2249",30,"40-30",0.55,10,2.94117647058823
"2250",30,"40-30",0.575,16,4.70588235294117
"2251",30,"40-30",0.6,34,10
"2252",30,"40-30",0.625,19,5.58823529411764
"2253",30,"40-30",0.65,23,6.76470588235293
"2254",30,"40-30",0.675,16,4.70588235294117
"2255",30,"40-30",0.7,3,0.88235294117647
"2256",30,"40-30",0.725,3,0.882352941176474
"2257",30,"40-30",0.75,1,0.294117647058823
"2258",30,"40-30",0.775,0,0
"2259",30,"40-30",0.8,0,0
"2260",30,"40-30",0.825,0,0
"2261",30,"40-30",0.85,0,0
"2262",30,"40-30",0.875,0,0
"2263",30,"40-40",0.25,0,0
"2264",30,"40-40",0.275,0,0
"2265",30,"40-40",0.3,0,0
"2266",30,"40-40",0.325,0,0
"2267",30,"40-40",0.35,0,0
"2268",30,"40-40",0.375,0,0
"2269",30,"40-40",0.4,0,0
"2270",30,"40-40",0.425,1,0.32
"2271",30,"40-40",0.45,3,0.959999999999999
"2272",30,"40-40",0.475,3,0.960000000000001
"2273",30,"40-40",0.5,3,0.959999999999999
"2274",30,"40-40",0.525,8,2.56
"2275",30,"40-40",0.55,9,2.88
"2276",30,"40-40",0.575,13,4.16
"2277",30,"40-40",0.6,26,8.32000000000003
"2278",30,"40-40",0.625,32,10.24
"2279",30,"40-40",0.65,12,3.84
"2280",30,"40-40",0.675,7,2.24
"2281",30,"40-40",0.7,2,0.639999999999999
"2282",30,"40-40",0.725,6,1.92000000000001
"2283",30,"40-40",0.75,0,0
"2284",30,"40-40",0.775,0,0
"2285",30,"40-40",0.8,0,0
"2286",30,"40-40",0.825,0,0
"2287",30,"40-40",0.85,0,0
"2288",30,"40-40",0.875,0,0
"2289",30,"40-50",0.25,0,0
"2290",30,"40-50",0.275,0,0
"2291",30,"40-50",0.3,0,0
"2292",30,"40-50",0.325,0,0
"2293",30,"40-50",0.35,0,0
"2294",30,"40-50",0.375,1,0.459770114942528
"2295",30,"40-50",0.4,0,0
"2296",30,"40-50",0.425,2,0.919540229885059
"2297",30,"40-50",0.45,0,0
"2298",30,"40-50",0.475,3,1.37931034482759
"2299",30,"40-50",0.5,3,1.37931034482758
"2300",30,"40-50",0.525,9,4.13793103448275
"2301",30,"40-50",0.55,9,4.13793103448275
"2302",30,"40-50",0.575,12,5.51724137931034
"2303",30,"40-50",0.6,16,7.35632183908049
"2304",30,"40-50",0.625,10,4.59770114942528
"2305",30,"40-50",0.65,9,4.13793103448275
"2306",30,"40-50",0.675,8,3.67816091954023
"2307",30,"40-50",0.7,2,0.919540229885057
"2308",30,"40-50",0.725,2,0.919540229885061
"2309",30,"40-50",0.75,1,0.459770114942528
"2310",30,"40-50",0.775,0,0
"2311",30,"40-50",0.8,0,0
"2312",30,"40-50",0.825,0,0
"2313",30,"40-50",0.85,0,0
"2314",30,"40-50",0.875,0,0
"2315",30,"50-40",0.25,0,0
"2316",30,"50-40",0.275,0,0
"2317",30,"50-40",0.3,0,0
"2318",30,"50-40",0.325,0,0
"2319",30,"50-40",0.35,0,0
"2320",30,"50-40",0.375,0,0
"2321",30,"50-40",0.4,0,0
"2322",30,"50-40",0.425,1,0.370370370370371
"2323",30,"50-40",0.45,0,0
"2324",30,"50-40",0.475,0,0
"2325",30,"50-40",0.5,3,1.11111111111111
"2326",30,"50-40",0.525,5,1.85185185185185
"2327",30,"50-40",0.55,14,5.18518518518518
"2328",30,"50-40",0.575,8,2.96296296296296
"2329",30,"50-40",0.6,16,5.92592592592595
"2330",30,"50-40",0.625,20,7.4074074074074
"2331",30,"50-40",0.65,18,6.66666666666666
"2332",30,"50-40",0.675,6,2.22222222222222
"2333",30,"50-40",0.7,6,2.22222222222222
"2334",30,"50-40",0.725,7,2.5925925925926
"2335",30,"50-40",0.75,3,1.11111111111111
"2336",30,"50-40",0.775,1,0.37037037037037
"2337",30,"50-40",0.8,0,0
"2338",30,"50-40",0.825,0,0
"2339",30,"50-40",0.85,0,0
"2340",30,"50-40",0.875,0,0
"2341",20,"0-0",0.25,0,0
"2342",20,"0-0",0.275,0,0
"2343",20,"0-0",0.3,0,0
"2344",20,"0-0",0.325,0,0
"2345",20,"0-0",0.35,0,0
"2346",20,"0-0",0.375,0,0
"2347",20,"0-0",0.4,0,0
"2348",20,"0-0",0.425,0,0
"2349",20,"0-0",0.45,0,0
"2350",20,"0-0",0.475,1,0.240963855421687
"2351",20,"0-0",0.5,1,0.240963855421687
"2352",20,"0-0",0.525,4,0.963855421686746
"2353",20,"0-0",0.55,10,2.40963855421687
"2354",20,"0-0",0.575,19,4.57831325301204
"2355",20,"0-0",0.6,34,8.19277108433738
"2356",20,"0-0",0.625,37,8.9156626506024
"2357",20,"0-0",0.65,33,7.95180722891565
"2358",20,"0-0",0.675,15,3.6144578313253
"2359",20,"0-0",0.7,8,1.92771084337349
"2360",20,"0-0",0.725,4,0.96385542168675
"2361",20,"0-0",0.75,0,0
"2362",20,"0-0",0.775,0,0
"2363",20,"0-0",0.8,0,0
"2364",20,"0-0",0.825,0,0
"2365",20,"0-0",0.85,0,0
"2366",20,"0-0",0.875,0,0
"2367",20,"0-15",0.25,0,0
"2368",20,"0-15",0.275,0,0
"2369",20,"0-15",0.3,0,0
"2370",20,"0-15",0.325,0,0
"2371",20,"0-15",0.35,0,0
"2372",20,"0-15",0.375,0,0
"2373",20,"0-15",0.4,1,0.327868852459016
"2374",20,"0-15",0.425,1,0.327868852459017
"2375",20,"0-15",0.45,3,0.983606557377048
"2376",20,"0-15",0.475,3,0.98360655737705
"2377",20,"0-15",0.5,4,1.31147540983606
"2378",20,"0-15",0.525,7,2.29508196721311
"2379",20,"0-15",0.55,12,3.93442622950819
"2380",20,"0-15",0.575,22,7.21311475409835
"2381",20,"0-15",0.6,22,7.21311475409839
"2382",20,"0-15",0.625,21,6.88524590163934
"2383",20,"0-15",0.65,12,3.93442622950819
"2384",20,"0-15",0.675,9,2.95081967213115
"2385",20,"0-15",0.7,4,1.31147540983606
"2386",20,"0-15",0.725,1,0.327868852459018
"2387",20,"0-15",0.75,0,0
"2388",20,"0-15",0.775,0,0
"2389",20,"0-15",0.8,0,0
"2390",20,"0-15",0.825,0,0
"2391",20,"0-15",0.85,0,0
"2392",20,"0-15",0.875,0,0
"2393",20,"0-30",0.25,0,0
"2394",20,"0-30",0.275,0,0
"2395",20,"0-30",0.3,0,0
"2396",20,"0-30",0.325,0,0
"2397",20,"0-30",0.35,0,0
"2398",20,"0-30",0.375,0,0
"2399",20,"0-30",0.4,0,0
"2400",20,"0-30",0.425,0,0
"2401",20,"0-30",0.45,0,0
"2402",20,"0-30",0.475,3,1.64383561643836
"2403",20,"0-30",0.5,2,1.0958904109589
"2404",20,"0-30",0.525,7,3.83561643835616
"2405",20,"0-30",0.55,2,1.0958904109589
"2406",20,"0-30",0.575,8,4.38356164383561
"2407",20,"0-30",0.6,17,9.31506849315072
"2408",20,"0-30",0.625,11,6.02739726027397
"2409",20,"0-30",0.65,10,5.47945205479452
"2410",20,"0-30",0.675,3,1.64383561643835
"2411",20,"0-30",0.7,3,1.64383561643835
"2412",20,"0-30",0.725,4,2.19178082191782
"2413",20,"0-30",0.75,1,0.547945205479452
"2414",20,"0-30",0.775,0,0
"2415",20,"0-30",0.8,1,0.547945205479452
"2416",20,"0-30",0.825,0,0
"2417",20,"0-30",0.85,1,0.547945205479454
"2418",20,"0-30",0.875,0,0
"2419",20,"0-40",0.25,0,0
"2420",20,"0-40",0.275,0,0
"2421",20,"0-40",0.3,0,0
"2422",20,"0-40",0.325,0,0
"2423",20,"0-40",0.35,0,0
"2424",20,"0-40",0.375,0,0
"2425",20,"0-40",0.4,0,0
"2426",20,"0-40",0.425,1,1.90476190476191
"2427",20,"0-40",0.45,0,0
"2428",20,"0-40",0.475,2,3.80952380952382
"2429",20,"0-40",0.5,2,3.80952380952381
"2430",20,"0-40",0.525,1,1.9047619047619
"2431",20,"0-40",0.55,0,0
"2432",20,"0-40",0.575,3,5.71428571428571
"2433",20,"0-40",0.6,4,7.61904761904765
"2434",20,"0-40",0.625,2,3.80952380952381
"2435",20,"0-40",0.65,1,1.9047619047619
"2436",20,"0-40",0.675,4,7.61904761904761
"2437",20,"0-40",0.7,0,0
"2438",20,"0-40",0.725,0,0
"2439",20,"0-40",0.75,0,0
"2440",20,"0-40",0.775,0,0
"2441",20,"0-40",0.8,1,1.9047619047619
"2442",20,"0-40",0.825,0,0
"2443",20,"0-40",0.85,0,0
"2444",20,"0-40",0.875,0,0
"2445",20,"15-0",0.25,0,0
"2446",20,"15-0",0.275,0,0
"2447",20,"15-0",0.3,0,0
"2448",20,"15-0",0.325,0,0
"2449",20,"15-0",0.35,0,0
"2450",20,"15-0",0.375,0,0
"2451",20,"15-0",0.4,0,0
"2452",20,"15-0",0.425,1,0.266666666666667
"2453",20,"15-0",0.45,0,0
"2454",20,"15-0",0.475,2,0.533333333333334
"2455",20,"15-0",0.5,4,1.06666666666667
"2456",20,"15-0",0.525,5,1.33333333333333
"2457",20,"15-0",0.55,12,3.2
"2458",20,"15-0",0.575,16,4.26666666666666
"2459",20,"15-0",0.6,26,6.93333333333336
"2460",20,"15-0",0.625,31,8.26666666666666
"2461",20,"15-0",0.65,26,6.93333333333333
"2462",20,"15-0",0.675,15,4
"2463",20,"15-0",0.7,8,2.13333333333333
"2464",20,"15-0",0.725,0,0
"2465",20,"15-0",0.75,3,0.799999999999999
"2466",20,"15-0",0.775,0,0
"2467",20,"15-0",0.8,1,0.266666666666666
"2468",20,"15-0",0.825,0,0
"2469",20,"15-0",0.85,0,0
"2470",20,"15-0",0.875,0,0
"2471",20,"15-15",0.25,0,0
"2472",20,"15-15",0.275,0,0
"2473",20,"15-15",0.3,0,0
"2474",20,"15-15",0.325,0,0
"2475",20,"15-15",0.35,0,0
"2476",20,"15-15",0.375,1,0.305343511450381
"2477",20,"15-15",0.4,0,0
"2478",20,"15-15",0.425,0,0
"2479",20,"15-15",0.45,0,0
"2480",20,"15-15",0.475,1,0.305343511450382
"2481",20,"15-15",0.5,5,1.52671755725191
"2482",20,"15-15",0.525,6,1.83206106870229
"2483",20,"15-15",0.55,11,3.3587786259542
"2484",20,"15-15",0.575,16,4.8854961832061
"2485",20,"15-15",0.6,26,7.93893129770995
"2486",20,"15-15",0.625,19,5.80152671755725
"2487",20,"15-15",0.65,19,5.80152671755725
"2488",20,"15-15",0.675,12,3.66412213740458
"2489",20,"15-15",0.7,7,2.13740458015267
"2490",20,"15-15",0.725,6,1.8320610687023
"2491",20,"15-15",0.75,2,0.610687022900763
"2492",20,"15-15",0.775,0,0
"2493",20,"15-15",0.8,0,0
"2494",20,"15-15",0.825,0,0
"2495",20,"15-15",0.85,0,0
"2496",20,"15-15",0.875,0,0
"2497",20,"15-30",0.25,0,0
"2498",20,"15-30",0.275,0,0
"2499",20,"15-30",0.3,0,0
"2500",20,"15-30",0.325,0,0
"2501",20,"15-30",0.35,0,0
"2502",20,"15-30",0.375,0,0
"2503",20,"15-30",0.4,0,0
"2504",20,"15-30",0.425,0,0
"2505",20,"15-30",0.45,0,0
"2506",20,"15-30",0.475,2,0.792079207920793
"2507",20,"15-30",0.5,7,2.77227722772277
"2508",20,"15-30",0.525,7,2.77227722772277
"2509",20,"15-30",0.55,12,4.75247524752475
"2510",20,"15-30",0.575,10,3.96039603960396
"2511",20,"15-30",0.6,26,10.2970297029703
"2512",20,"15-30",0.625,11,4.35643564356435
"2513",20,"15-30",0.65,11,4.35643564356435
"2514",20,"15-30",0.675,12,4.75247524752475
"2515",20,"15-30",0.7,3,1.18811881188119
"2516",20,"15-30",0.725,0,0
"2517",20,"15-30",0.75,0,0
"2518",20,"15-30",0.775,0,0
"2519",20,"15-30",0.8,0,0
"2520",20,"15-30",0.825,0,0
"2521",20,"15-30",0.85,0,0
"2522",20,"15-30",0.875,0,0
"2523",20,"15-40",0.25,0,0
"2524",20,"15-40",0.275,0,0
"2525",20,"15-40",0.3,0,0
"2526",20,"15-40",0.325,0,0
"2527",20,"15-40",0.35,0,0
"2528",20,"15-40",0.375,0,0
"2529",20,"15-40",0.4,1,0.571428571428571
"2530",20,"15-40",0.425,1,0.571428571428572
"2531",20,"15-40",0.45,2,1.14285714285714
"2532",20,"15-40",0.475,2,1.14285714285714
"2533",20,"15-40",0.5,4,2.28571428571428
"2534",20,"15-40",0.525,8,4.57142857142857
"2535",20,"15-40",0.55,8,4.57142857142857
"2536",20,"15-40",0.575,7,4
"2537",20,"15-40",0.6,8,4.57142857142859
"2538",20,"15-40",0.625,11,6.28571428571428
"2539",20,"15-40",0.65,6,3.42857142857143
"2540",20,"15-40",0.675,1,0.571428571428571
"2541",20,"15-40",0.7,6,3.42857142857143
"2542",20,"15-40",0.725,4,2.28571428571429
"2543",20,"15-40",0.75,1,0.571428571428571
"2544",20,"15-40",0.775,0,0
"2545",20,"15-40",0.8,0,0
"2546",20,"15-40",0.825,0,0
"2547",20,"15-40",0.85,0,0
"2548",20,"15-40",0.875,0,0
"2549",20,"30-0",0.25,0,0
"2550",20,"30-0",0.275,0,0
"2551",20,"30-0",0.3,0,0
"2552",20,"30-0",0.325,0,0
"2553",20,"30-0",0.35,0,0
"2554",20,"30-0",0.375,0,0
"2555",20,"30-0",0.4,0,0
"2556",20,"30-0",0.425,0,0
"2557",20,"30-0",0.45,0,0
"2558",20,"30-0",0.475,0,0
"2559",20,"30-0",0.5,2,0.65040650406504
"2560",20,"30-0",0.525,2,0.65040650406504
"2561",20,"30-0",0.55,3,0.97560975609756
"2562",20,"30-0",0.575,5,1.6260162601626
"2563",20,"30-0",0.6,12,3.90243902439026
"2564",20,"30-0",0.625,21,6.82926829268292
"2565",20,"30-0",0.65,29,9.43089430894308
"2566",20,"30-0",0.675,19,6.17886178861788
"2567",20,"30-0",0.7,15,4.8780487804878
"2568",20,"30-0",0.725,7,2.27642276422765
"2569",20,"30-0",0.75,3,0.97560975609756
"2570",20,"30-0",0.775,3,0.97560975609756
"2571",20,"30-0",0.8,2,0.65040650406504
"2572",20,"30-0",0.825,0,0
"2573",20,"30-0",0.85,0,0
"2574",20,"30-0",0.875,0,0
"2575",20,"30-15",0.25,0,0
"2576",20,"30-15",0.275,0,0
