50,Benjamin Becker,40-30,20,1,.66666669,84,1.2189924246
50,Benjamin Becker,40-40,20,1,.64406782,59,1.39883601902
50,Benjamin Becker,40-50,20,1,.74193549,31,1.78418910432
50,Benjamin Becker,50-40,20,1,.58490568,53,0.982865829753
54,Dustin Brown,0-0,20,1,.60377359,106,0.887443067969
54,Dustin Brown,0-15,20,1,.69047618,42,1.6945738278
54,Dustin Brown,0-30,20,1,.69230771,13,-1
54,Dustin Brown,0-40,20,1,.5,4,-1
54,Dustin Brown,15-0,20,1,.6875,64,1.31242777688
54,Dustin Brown,15-15,20,1,.73469388,49,1.81116931402
54,Dustin Brown,15-30,20,1,.59090906,22,-1
54,Dustin Brown,15-40,20,1,.63636363,11,-1
54,Dustin Brown,30-0,20,1,.70454544,44,1.27492648939
54,Dustin Brown,30-15,20,1,.6122449,49,0.928686057652
54,Dustin Brown,30-30,20,1,.625,32,1.07412064105
54,Dustin Brown,30-40,20,1,.68421054,19,-1
54,Dustin Brown,40-0,20,1,.7096774,31,1.06691542784
54,Dustin Brown,40-15,20,1,.71794873,39,1.44827446808
54,Dustin Brown,40-30,20,1,.48387095,31,0.0
54,Dustin Brown,40-40,20,1,.58620691,29,-1
54,Dustin Brown,40-50,20,1,.6875,16,-1
54,Dustin Brown,50-40,20,1,.5,22,-1
60,Marcos Giron,0-0,20,1,.8125,16,-1
60,Marcos Giron,0-15,20,1,1,3,-1
60,Marcos Giron,15-0,20,1,.84615386,13,-1
60,Marcos Giron,15-15,20,1,1,5,-1
60,Marcos Giron,30-0,20,1,.90909094,11,-1
60,Marcos Giron,30-15,20,1,.66666669,6,-1
60,Marcos Giron,30-30,20,1,.5,2,-1
60,Marcos Giron,30-40,20,1,1,1,-1
60,Marcos Giron,40-0,20,1,.69999999,10,-1
60,Marcos Giron,40-15,20,1,.85714287,7,-1
60,Marcos Giron,40-30,20,1,.5,2,-1
60,Marcos Giron,40-40,20,1,.5,2,-1
60,Marcos Giron,40-50,20,1,1,1,-1
60,Marcos Giron,50-40,20,1,.5,2,-1
63,Guillermo Garcia Lopez,0-0,20,1,.69230771,13,-1
63,Guillermo Garcia Lopez,0-15,20,1,.75,4,-1
63,Guillermo Garcia Lopez,0-30,20,1,1,1,-1
63,Guillermo Garcia Lopez,15-0,20,1,.66666669,9,-1
63,Guillermo Garcia Lopez,15-15,20,1,.83333331,6,-1
63,Guillermo Garcia Lopez,15-30,20,1,.5,2,-1
63,Guillermo Garcia Lopez,15-40,20,1,0,1,-1
63,Guillermo Garcia Lopez,30-0,20,1,.5,6,-1
63,Guillermo Garcia Lopez,30-15,20,1,.75,8,-1
63,Guillermo Garcia Lopez,30-30,20,1,1,3,-1
63,Guillermo Garcia Lopez,40-0,20,1,1,3,-1
63,Guillermo Garcia Lopez,40-15,20,1,.5,6,-1
63,Guillermo Garcia Lopez,40-30,20,1,.66666669,6,-1
63,Guillermo Garcia Lopez,40-40,20,1,.5,2,-1
63,Guillermo Garcia Lopez,40-50,20,1,1,1,-1
63,Guillermo Garcia Lopez,50-40,20,1,1,2,-1
64,Facundo Arguello,0-0,20,1,.63157892,19,-1
64,Facundo Arguello,0-15,20,1,.5714286,7,-1
64,Facundo Arguello,0-30,20,1,0,3,-1
64,Facundo Arguello,0-40,20,1,.33333334,3,-1
64,Facundo Arguello,15-0,20,1,.41666666,12,-1
64,Facundo Arguello,15-15,20,1,.72727275,11,-1
64,Facundo Arguello,15-30,20,1,.66666669,3,-1
64,Facundo Arguello,15-40,20,1,.5,2,-1
64,Facundo Arguello,30-0,20,1,.80000001,5,-1
64,Facundo Arguello,30-15,20,1,.55555558,9,-1
64,Facundo Arguello,30-30,20,1,.5,6,-1
64,Facundo Arguello,30-40,20,1,.75,4,-1
64,Facundo Arguello,40-0,20,1,.75,4,-1
64,Facundo Arguello,40-15,20,1,.5,6,-1
